#,Time,%Passes,Change,Test,Pass,Partial,Fail,Untested
0,Tue Mar 26 20:02:40 EDT 2019,35,35,Assignment4Suite,ContainsTest2+ EmptyTest0+ EmptyTest1+ EmptyTest2+ FindMinMaxTest0+ FindMinMaxTest2+ InsertAfterRemoveTest0+ SizeTest0+ SizeTest1+ SizeTest2+ SizeTest3+ , ,ContainsTest0- ContainsTest1- FindMinMaxTest1- HeightTest- InsertAfterRemoveTest1- InsertAfterRemoveTest2- InsertTest0- InsertTest1- InsertTest2- InsertTest3- InsertTest4- InsertTest5- RemoveTest0- RemoveTest1- RemoveTest2- RemoveTest3- RemoveTest4- RemoveTest5- RemoveTest6- RemoveTest7- , ,
11,Wed Mar 27 13:35:46 EDT 2019,38,0,Assignment4Suite,ContainsTest0 ContainsTest2 EmptyTest0 EmptyTest1 EmptyTest2 FindMinMaxTest0 HeightTest InsertAfterRemoveTest0 SizeTest0 SizeTest1 SizeTest2 SizeTest3 , ,ContainsTest1 FindMinMaxTest1 FindMinMaxTest2 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 InsertTest3 InsertTest4 InsertTest5 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 , ,
12,Wed Mar 27 13:55:29 EDT 2019,6,-32,Assignment4Suite,EmptyTest0 SizeTest0 , ,ContainsTest0- ContainsTest1 ContainsTest2- EmptyTest1- EmptyTest2- FindMinMaxTest0- FindMinMaxTest1 FindMinMaxTest2 HeightTest- InsertAfterRemoveTest0- InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 InsertTest3 InsertTest4 InsertTest5 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest1- SizeTest2- SizeTest3- , ,
13,Wed Mar 27 15:14:02 EDT 2019,38,32,Assignment4Suite,ContainsTest0+ ContainsTest2+ EmptyTest0 EmptyTest1+ EmptyTest2+ FindMinMaxTest0+ HeightTest+ InsertAfterRemoveTest0+ SizeTest0 SizeTest1+ SizeTest2+ SizeTest3+ , ,ContainsTest1 FindMinMaxTest1 FindMinMaxTest2 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 InsertTest3 InsertTest4 InsertTest5 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 , ,
14,Wed Mar 27 15:16:11 EDT 2019,38,0,Assignment4Suite,ContainsTest0 ContainsTest2 EmptyTest0 EmptyTest1 EmptyTest2 FindMinMaxTest0 HeightTest InsertAfterRemoveTest0 SizeTest0 SizeTest1 SizeTest2 SizeTest3 , ,ContainsTest1 FindMinMaxTest1 FindMinMaxTest2 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 InsertTest3 InsertTest4 InsertTest5 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 , ,
15,Wed Mar 27 17:56:21 EDT 2019,25,-13,Assignment4Suite,ContainsTest2 EmptyTest0 EmptyTest2 FindMinMaxTest0 FindMinMaxTest1+ InsertAfterRemoveTest0 RemoveTest0+ SizeTest0 , ,ContainsTest0- ContainsTest1 EmptyTest1- FindMinMaxTest2 HeightTest- InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 InsertTest3 InsertTest4 InsertTest5 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest1- SizeTest2- SizeTest3- , ,
16,Wed Mar 27 17:56:58 EDT 2019,38,13,Assignment4Suite,ContainsTest0+ ContainsTest2 EmptyTest0 EmptyTest1+ EmptyTest2 FindMinMaxTest0 HeightTest+ InsertAfterRemoveTest0 SizeTest0 SizeTest1+ SizeTest2+ SizeTest3+ , ,ContainsTest1 FindMinMaxTest1- FindMinMaxTest2 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 InsertTest3 InsertTest4 InsertTest5 RemoveTest0- RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 , ,
17,Wed Mar 27 18:11:02 EDT 2019,6,-32,Assignment4Suite,EmptyTest0 SizeTest0 , ,ContainsTest0- ContainsTest1 ContainsTest2- EmptyTest1- EmptyTest2- FindMinMaxTest0- FindMinMaxTest1 FindMinMaxTest2 HeightTest- InsertAfterRemoveTest0- InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 InsertTest3 InsertTest4 InsertTest5 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest1- SizeTest2- SizeTest3- , ,
18,Wed Mar 27 18:12:36 EDT 2019,6,0,Assignment4Suite,EmptyTest0 SizeTest0 , ,ContainsTest0 ContainsTest1 ContainsTest2 EmptyTest1 EmptyTest2 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 InsertTest3 InsertTest4 InsertTest5 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest1 SizeTest2 SizeTest3 , ,
19,Wed Mar 27 18:13:33 EDT 2019,38,32,Assignment4Suite,ContainsTest0+ ContainsTest2+ EmptyTest0 EmptyTest1+ EmptyTest2+ FindMinMaxTest0+ HeightTest+ InsertAfterRemoveTest0+ SizeTest0 SizeTest1+ SizeTest2+ SizeTest3+ , ,ContainsTest1 FindMinMaxTest1 FindMinMaxTest2 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 InsertTest3 InsertTest4 InsertTest5 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 , ,
20,Wed Mar 27 18:18:34 EDT 2019,38,0,Assignment4Suite,ContainsTest0 ContainsTest2 EmptyTest0 EmptyTest1 EmptyTest2 FindMinMaxTest0 HeightTest InsertAfterRemoveTest0 SizeTest0 SizeTest1 SizeTest2 SizeTest3 , ,ContainsTest1 FindMinMaxTest1 FindMinMaxTest2 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 InsertTest3 InsertTest4 InsertTest5 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 , ,
21,Wed Mar 27 19:45:02 EDT 2019,32,-6,Assignment4Suite,ContainsTest2 EmptyTest0 EmptyTest2 FindMinMaxTest0 InsertAfterRemoveTest0 RemoveTest1+ SizeTest0 SizeTest1 SizeTest2 SizeTest3 , ,ContainsTest0- ContainsTest1 EmptyTest1- FindMinMaxTest1 FindMinMaxTest2 HeightTest- InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 InsertTest3 InsertTest4 InsertTest5 RemoveTest0 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 , ,
22,Wed Mar 27 20:04:02 EDT 2019,6,-26,Assignment4Suite,EmptyTest0 SizeTest0 , ,ContainsTest0 ContainsTest1 ContainsTest2- EmptyTest1 EmptyTest2- FindMinMaxTest0- FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest0- InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 InsertTest3 InsertTest4 InsertTest5 RemoveTest0 RemoveTest1- RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest1- SizeTest2- SizeTest3- , ,
23,Wed Mar 27 20:06:11 EDT 2019,6,0,Assignment4Suite,EmptyTest0 SizeTest0 , ,ContainsTest0 ContainsTest1 ContainsTest2 EmptyTest1 EmptyTest2 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 InsertTest3 InsertTest4 InsertTest5 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest1 SizeTest2 SizeTest3 , ,
24,Wed Mar 27 20:10:29 EDT 2019,16,10,Assignment4Suite,EmptyTest0 FindMinMaxTest0+ InsertAfterRemoveTest0+ SizeTest0 SizeTest3+ , ,ContainsTest0 ContainsTest1 ContainsTest2 EmptyTest1 EmptyTest2 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 InsertTest3 InsertTest4 InsertTest5 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest1 SizeTest2 , ,
25,Wed Mar 27 20:11:29 EDT 2019,38,22,Assignment4Suite,ContainsTest0+ ContainsTest2+ EmptyTest0 EmptyTest1+ EmptyTest2+ FindMinMaxTest0 HeightTest+ InsertAfterRemoveTest0 SizeTest0 SizeTest1+ SizeTest2+ SizeTest3 , ,ContainsTest1 FindMinMaxTest1 FindMinMaxTest2 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 InsertTest3 InsertTest4 InsertTest5 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 , ,
26,Wed Mar 27 20:52:43 EDT 2019,38,0,Assignment4Suite,ContainsTest0 ContainsTest2 EmptyTest0 EmptyTest1 EmptyTest2 FindMinMaxTest0 HeightTest InsertAfterRemoveTest0 SizeTest0 SizeTest1 SizeTest2 SizeTest3 , ,ContainsTest1 FindMinMaxTest1 FindMinMaxTest2 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 InsertTest3 InsertTest4 InsertTest5 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 , ,
27,Wed Mar 27 20:58:32 EDT 2019,16,-22,Assignment4Suite,EmptyTest0 FindMinMaxTest0 InsertAfterRemoveTest0 SizeTest0 SizeTest3 , ,ContainsTest0- ContainsTest1 ContainsTest2- EmptyTest1- EmptyTest2- FindMinMaxTest1 FindMinMaxTest2 HeightTest- InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 InsertTest3 InsertTest4 InsertTest5 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest1- SizeTest2- , ,
28,Wed Mar 27 20:59:47 EDT 2019,16,0,Assignment4Suite,EmptyTest0 FindMinMaxTest0 InsertAfterRemoveTest0 SizeTest0 SizeTest3 , ,ContainsTest0 ContainsTest1 ContainsTest2 EmptyTest1 EmptyTest2 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 InsertTest3 InsertTest4 InsertTest5 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest1 SizeTest2 , ,
29,Wed Mar 27 21:27:03 EDT 2019,16,0,Assignment4Suite,EmptyTest0 FindMinMaxTest0 InsertAfterRemoveTest0 SizeTest0 SizeTest3 , ,ContainsTest0 ContainsTest1 ContainsTest2 EmptyTest1 EmptyTest2 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 InsertTest3 InsertTest4 InsertTest5 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest1 SizeTest2 , ,
30,Wed Mar 27 21:32:22 EDT 2019,16,0,Assignment4Suite,EmptyTest0 FindMinMaxTest0 InsertAfterRemoveTest0 SizeTest0 SizeTest3 , ,ContainsTest0 ContainsTest1 ContainsTest2 EmptyTest1 EmptyTest2 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 InsertTest3 InsertTest4 InsertTest5 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest1 SizeTest2 , ,
31,Wed Mar 27 21:45:41 EDT 2019,67,51,Assignment4Suite,ContainsTest0+ ContainsTest2+ EmptyTest0 EmptyTest1+ EmptyTest2+ FindMinMaxTest0 FindMinMaxTest1+ HeightTest+ InsertAfterRemoveTest0 InsertAfterRemoveTest1+ InsertAfterRemoveTest2+ InsertTest0+ InsertTest1+ InsertTest2+ InsertTest3+ InsertTest4+ InsertTest5+ SizeTest0 SizeTest1+ SizeTest2+ SizeTest3 , ,ContainsTest1 FindMinMaxTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 , ,
32,Sun Mar 31 21:21:02 EDT 2019,67,0,Assignment4Suite,ContainsTest0 ContainsTest2 EmptyTest0 EmptyTest1 EmptyTest2 FindMinMaxTest0 FindMinMaxTest1 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 InsertTest3 InsertTest4 InsertTest5 SizeTest0 SizeTest1 SizeTest2 SizeTest3 , ,ContainsTest1 FindMinMaxTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 , ,
33,Sun Mar 31 21:47:22 EDT 2019,58,-9,Assignment4Suite,ContainsTest0 ContainsTest2 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 InsertTest3 InsertTest4 InsertTest5 RemoveTest7+ SizeTest0 SizeTest1 SizeTest3 , ,ContainsTest1 EmptyTest1- EmptyTest2- FindMinMaxTest2 InsertAfterRemoveTest1- RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 SizeTest2- , ,
34,Sun Mar 31 21:53:24 EDT 2019,93,35,Assignment4Suite,ContainsTest0 ContainsTest1+ ContainsTest2 EmptyTest0 EmptyTest1+ EmptyTest2+ FindMinMaxTest0 FindMinMaxTest1 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1+ InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 InsertTest3 InsertTest4 InsertTest5 RemoveTest0+ RemoveTest1+ RemoveTest2+ RemoveTest3+ RemoveTest4+ RemoveTest6+ RemoveTest7 SizeTest0 SizeTest1 SizeTest2+ SizeTest3 , ,FindMinMaxTest2 RemoveTest5 , ,
35,Sun Mar 31 21:56:02 EDT 2019,93,0,Assignment4Suite,ContainsTest0 ContainsTest1 ContainsTest2 EmptyTest0 EmptyTest1 EmptyTest2 FindMinMaxTest0 FindMinMaxTest1 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 InsertTest3 InsertTest4 InsertTest5 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest6 RemoveTest7 SizeTest0 SizeTest1 SizeTest2 SizeTest3 , ,FindMinMaxTest2 RemoveTest5 , ,
36,Sun Mar 31 21:56:34 EDT 2019,93,0,Assignment4Suite,ContainsTest0 ContainsTest1 ContainsTest2 EmptyTest0 EmptyTest1 EmptyTest2 FindMinMaxTest0 FindMinMaxTest1 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 InsertTest3 InsertTest4 InsertTest5 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest6 RemoveTest7 SizeTest0 SizeTest1 SizeTest2 SizeTest3 , ,FindMinMaxTest2 RemoveTest5 , ,
37,Sun Mar 31 21:56:55 EDT 2019,90,-3,Assignment4Suite,ContainsTest0 ContainsTest1 ContainsTest2 EmptyTest0 EmptyTest1 EmptyTest2 FindMinMaxTest0 FindMinMaxTest1 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 InsertTest3 InsertTest4 InsertTest5 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest6 RemoveTest7 SizeTest0 SizeTest1 SizeTest2 SizeTest3 , ,FindMinMaxTest2 InsertAfterRemoveTest1- RemoveTest5 , ,
38,Sun Mar 31 22:07:04 EDT 2019,93,3,Assignment4Suite,ContainsTest0 ContainsTest1 ContainsTest2 EmptyTest0 EmptyTest1 EmptyTest2 FindMinMaxTest0 FindMinMaxTest1 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1+ InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 InsertTest3 InsertTest4 InsertTest5 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest6 RemoveTest7 SizeTest0 SizeTest1 SizeTest2 SizeTest3 , ,FindMinMaxTest2 RemoveTest5 , ,
39,Sun Mar 31 22:21:47 EDT 2019,93,0,Assignment4Suite,ContainsTest0 ContainsTest1 ContainsTest2 EmptyTest0 EmptyTest1 EmptyTest2 FindMinMaxTest0 FindMinMaxTest1 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 InsertTest3 InsertTest4 InsertTest5 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest6 RemoveTest7 SizeTest0 SizeTest1 SizeTest2 SizeTest3 , ,FindMinMaxTest2 RemoveTest5 , ,
40,Sun Mar 31 22:47:41 EDT 2019,93,0,Assignment4Suite,ContainsTest0 ContainsTest1 ContainsTest2 EmptyTest0 EmptyTest1 EmptyTest2 FindMinMaxTest0 FindMinMaxTest1 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 InsertTest3 InsertTest4 InsertTest5 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest6 RemoveTest7 SizeTest0 SizeTest1 SizeTest2 SizeTest3 , ,FindMinMaxTest2 RemoveTest5 , ,
